app,n,cohort_revenue,revenue_std,arpu
com.yolo.differences.findmaster,1,0.0,0.0,0.0
com.yolo.hiddenobjects,5,0.7117190953227817,0.16276926709255998,0.14234381906455634
com.zakg.scaryteacher.hellgame,1,0.0,0.0,0.0
com.zariba.spades.offline,5,0.5118528771837298,0.10175451358494651,0.10237057543674596
com.zcmxd.pokergaga,1,0.13779500347237725,0.0,0.13779500347237725
com.zimad.art.puzzles,2,0.0787026629648576,0.004486957089746536,0.0393513314824288
com.zimad.domino.rivals,1,0.053564302856738286,0.0,0.053564302856738286
com.zimad.spades,1,0.0771557241519697,0.0,0.0771557241519697
com.zm.blockaway,4,1.5260774560332075,0.3187315375413039,0.3815193640083019
com.zm.watersort,1,0.16510526392317887,0.0,0.16510526392317887
com.zombie.gun.shooter,1,0.0,0.0,0.0
com.zynga.livepoker,4,0.5802941807163993,0.1543984916024852,0.14507354517909982
com.zynga.ozmatch,1,0.009537714646526618,0.0,0.009537714646526618
com.zynga.pottermatch,1,0.5673690771307326,0.0,0.5673690771307326
com.zynga.words,1,0.0962261781880009,0.0,0.0962261781880009
com.zynga.words3,6,1.5868410941693785,0.1429231381000073,0.2644735156948964
cribbage.card.game.classic.board.offline.multiplayer.poker.dice.score,67,16.04929402698763,0.49491149312782096,0.23954170189533777
daily.number.match.free.puzzle,2,0.5153163306438533,0.2568905462743076,0.25765816532192665
dasi.prs2.lumberchopper,7,2.718788188913543,0.6020681828832828,0.3883983127019347
de.lotum.whatsinthefoto.us,1,0.27198814041660224,0.0,0.27198814041660224
de.spielepalast.canastapalace,1,0.0,0.0,0.0
defense.roguelike.cell.shoot.survivor,1,0.05505753552380953,0.0,0.05505753552380953
digital.vim.conveyorrush,1,0.0049327588495238096,0.0,0.0049327588495238096
digital.vim.juststep,6,0.2845678761829375,0.046642541595996616,0.04742797936382292
dk.aaholst.clockwidget,1,0.0,0.0,0.0
domino.classic.board.free.games,171,1.036519648449873,0.020249922602846606,0.006061518411987562
fg.nuts.sort.journey,1,0.013797155313424004,0.0,0.013797155313424004
find.difference.spot.differences.hidden.puzzle.games.free,1,0.000628953,0.0,0.000628953
find.out.hidden.objects.seek.puzzle.games.free,1,0.03536645860554192,0.0,0.03536645860554192
fmradio.radiostation.livefm.musicradio,1,0.0,0.0,0.0
freecell.solitaire.free.cardgame.king.spades.klondike.no.ads.pro.patience,2,0.9285330393073161,0.46426651965365806,0.46426651965365806
freeplay.crowdrun.com,1,0.2553437375226767,0.0,0.2553437375226767
gallery.photomanager.picturegalleryapp.imagegallery,1,0.232458246784743,0.0,0.232458246784743
game.genix.nuts.bolts.twisted.tangle.puzzle,112,0.4656777563219501,0.015887540693172834,0.004157837110017411
game.water.sort.puzzle.android,6,0.0039992435210067035,0.0014904300619244329,0.0006665405868344506
games.burny.color.sort.woody.puzzle,2,0.05845328770970515,0.029226643854852574,0.029226643854852574
games.conifer.card.solitaire.klondike.free,1,0.027188178140470334,0.0,0.027188178140470334
games.elia.word7,1,0.11979632703825964,0.0,0.11979632703825964
games.flexus.trainminer,1,0.26457549220996096,0.0,0.26457549220996096
games.my.zombie.shooter,1,0.1846633777333323,0.0,0.1846633777333323
games.my.zombie.shooter.fps,1,1.2580724391382256,0.0,1.2580724391382256
games.resourcer.hex,1,0.0023,0.0,0.0023
games.taplab.thejourney,1,0.001206853,0.0,0.001206853
games.tatsumaki.minerush,4,0.2533816929144289,0.03219615167377415,0.06334542322860723
games.tatsumaki.ragdollblade,2,0.08792122729691314,0.01789238774018316,0.04396061364845657
gin.rummy.ginrummy.free.online.offline.classic.card.game,36,7.390723481880523,0.3490133866982489,0.20529787449668122
gin.rummy.plus.free.online.offline.classic.card.game,1,0.06653608138666063,0.0,0.06653608138666063
gridplus.nut.sort.puz3d,1,0.0005948482957225979,0.0,0.0005948482957225979
grill.sort.food.games.match.puzzle,6,4.786244182949467,1.4794899121956842,0.7977073638249111
hang.man.word.guessing.games,2,0.5008228039072935,0.10251413480693267,0.25041140195364675
happy.color.number.zen.coloring.paint.art,1,0.0028258800000000002,0.0,0.0028258800000000002
happy.paint.coloring.color.number,8,0.11770651833545585,0.01694135442624591,0.014713314791931982
happy.pixel.coloring.art.color.games,1,0.06224057836880668,0.0,0.06224057836880668
hidden.object.find.seek.search.mystery.puzzle.games.free,1,0.027282629693841504,0.0,0.027282629693841504
holy.bible.biblegame.bibleverse.color.by.number.colorbynumber.paint.pixel.art,1,0.06337053565318085,0.0,0.06337053565318085
holyscapes.bible.words.scapes.puzzle.free,2,0.008257721223529706,0.0034540191382351473,0.004128860611764853
in.crossy.daily_crossword,5,1.1868512244483065,0.4563593696053757,0.2373702448896613
in.daily_puzzle.crossword,4,0.06811212538520636,0.023570146645719544,0.01702803134630159
in.playsimple.crossword.go,4,1.9731061977661652,0.6543153704183632,0.4932765494415413
in.playsimple.jigsaw_puzzle,2,0.13852034343260047,0.06926017171630024,0.06926017171630024
in.playsimple.tripcross,7,1.6613560397599865,0.22010956860279404,0.2373365771085695
in.playsimple.triple.tile.matchgame.pair.three.puzzle.object.royale,3,2.6351732915825417,0.8013658584983443,0.8783910971941805
in.playsimple.wordbingo,6,2.147275272257736,0.2878910333348696,0.357879212042956
in.playsimple.wordsearch,6,0.6842677553780362,0.11512736570531813,0.11404462589633936
in.playsimple.wordsolitaire,1,0.02822511672973633,0.0,0.02822511672973633
in.playsimple.wordtour,2,0.84461260570615,0.4217108006506405,0.422306302853075
in.playsimple.wordtrip,19,5.1009678369596445,0.3266837950510321,0.26847199141892863
io.coolplay.backgammon,1,0.0,0.0,0.0
io.state.fight,1,0.04783890070847405,0.0,0.04783890070847405
io.supercent.ageofdinosaurs,3,0.5692932996449267,0.14503917539147987,0.18976443321497558
io.supercent.downhill,1,0.07593879388508465,0.0,0.07593879388508465
io.supercent.linkedcubic,1,0.8891092929711556,0.0,0.8891092929711556
io.supercent.pizzaidle,4,0.18263862391546815,0.03949997478728691,0.045659655978867036
io.voodoo.paper2,1,0.21167460552805256,0.0,0.21167460552805256
jigsaw.puzzle.color.master.paint.classical.hd.funny,1,1.0039845738752582,0.0,1.0039845738752582
jigsaw.puzzle.game.banana,79,0.9328604428421028,0.03622852768710481,0.011808360035975985
jp.co.goodroid.hyper.nutsandboltssort,1,1.6453638565151891,0.0,1.6453638565151891
likem.fanslike.movieinfo,2,0.9443003425517781,0.19959319369721235,0.47215017127588904
link.merge.puzzle.onnect.number,1,0.042650083157958985,0.0,0.042650083157958985
linkdesks.classic.solitaire,2,0.009859134,0.004929567,0.004929567
linkdesks.classic.solitaire.klondike,1,0.013925830949999999,0.0,0.013925830949999999
loppipoppi.dominoes,27,4.737544586984171,0.24721556796901717,0.17546461433274707
loppipoppi.numbermatch,4,0.090058307294315,0.02778627590010981,0.02251457682357875
loppipoppi.yatzy,2,0.21053886388679088,0.10526943194339544,0.10526943194339544
mahjong.classic.puzzle.android,18,0.13870221732018848,0.025595352805098268,0.007705678740010471
mahjong.mingle,3,0.06763731345684582,0.028630042526427788,0.02254577115228194
mahjong.solitaire.card.games.free.senior.match.puzzle,1,0.007182230000000001,0.0,0.007182230000000001
mahjongsolitaire.mahjong.solitaire.free.offline.game,1,0.0,0.0,0.0
mahjongsolitaire.mahjong.solitaire.tile.pair.match,2,0.16184538666946413,0.07806269333473206,0.08092269333473207
mahjongsolitaire.mahjong.solitaire.tile.pair.match.puzzle,1,0.0031442040000000003,0.0,0.0031442040000000003
match.tap3tile.talent,1,0.06727245342979937,0.0,0.06727245342979937
merge.blocks.drop.number.puzzle.games,1,0.17374142219259867,0.0,0.17374142219259867
monitoryourweight.bustan.net,1,3.6849210602990943,0.0,3.6849210602990943
net.peakgames.amy,2,0.1488255262862722,0.0744127631431361,0.0744127631431361
net.peakgames.ginrummyplus,4,1.8236988115466857,0.6304157066270178,0.4559247028866714
net.peakgames.mobile.spades.android,679,129.4776006846612,0.390633289188001,0.190688660802152
net.peakgames.toonblast,1,0.10024823299631251,0.0,0.10024823299631251
net.wooga.junes_journey_hidden_object_mystery_game,1,0.13204792770755414,0.0,0.13204792770755414
net.wyvernware.findthealien2,3,0.19939187153946658,0.05668863141174431,0.06646395717982219
net.wyvernware.whosthealien,2,0.00328398828,0.00164199414,0.00164199414
net.zedge.android,1,0.25649511515135814,0.0,0.25649511515135814
nut.sort.color.puzzle.offline.games,1,0.30150709142659216,0.0,0.30150709142659216
onet.tile.match.puzzle.android,2,0.2683074240108408,0.06499261978318237,0.1341537120054204
org.sabgames.domino,52,1.6982498419671908,0.07173172397784457,0.03265865080706136
org.smapps.sort,2,0.001150215,0.0005751075,0.0005751075
paint.by.number.pixel.art.coloring.drawing.puzzle,1,0.019868807577941898,0.0,0.019868807577941898
park.master.car.parking.games,19,0.06696696344728889,0.012710577267777808,0.0035245770235415204
pinochle.card.game.trick.solitaire.spades.bridge.bid.meld.multiplayer.game,27,4.269151578843757,0.20276503008426922,0.15811672514236136
play.roshka.holefill,46,0.193951952947513,0.015706916282187428,0.004216346803206804
pyramid.solitaire.classic.saga.tripeaks.egypt.free.cardgame,1,0.0,0.0,0.0
radio.usa,2,2.679403858668457,1.3397019293342285,1.3397019293342285
ru.fotostrana.sweetmeet,1,0.10919190700245862,0.0,0.10919190700245862
ru.skillcap.dominoes,7,2.3802724293822846,0.2368730352195579,0.3400389184831835
screw.puzzle.match3.brain.puzz,1,0.47060829066548177,0.0,0.47060829066548177
se.maginteractive.rumble.free,1,0.3545031570358892,0.0,0.3545031570358892
se.maginteractive.wordzee,1,0.0,0.0,0.0
se.raketspel.digaround,1,0.06546232344925582,0.0,0.06546232344925582
slots.machine.winning.android,1,0.02156170372457143,0.0,0.02156170372457143
slots.pcg.casino.games.free.android,1,0.13297227323809524,0.0,0.13297227323809524
solitaire.card.free.plus,2,0.1750712987068609,0.08753564935343044,0.08753564935343044
solitaire.collection.klondike.card.games.free.game,11,0.6385063989143596,0.07253204880991332,0.05804603626494178
solitaire.klondike.classic.card.games,1,0.003008623,0.0,0.003008623
solitaire.nostal.cardgame.puzzle,58,3.681516521592426,0.14916344420336952,0.0634744227860763
solitaire.patience.card.games.klondike.free,1,0.0,0.0,0.0
solitaire.spider.card.free.games.klondike.challenge.classic,1,0.0020798830000000003,0.0,0.0020798830000000003
solitaire.spider.card.free.mania,1,0.0,0.0,0.0
sort.ball.color.puzzle.sorting.tube.game,1,0.0064406819825897224,0.0,0.0064406819825897224
space.fighter.shooting.games,1,0.13806943250757575,0.0,0.13806943250757575
spades.solitaire.card.games.free,674,173.45283604098452,0.3633211689444006,0.25734842142579306
spelling.quiz.trivia.question.answer.correct.word.learn.language.puzzle,1,0.0347136441075,0.0,0.0347136441075
spider.classic.solitaire.card.pgmaker,5,0.6342048942263647,0.185421787740481,0.12684097884527296
spider.solitaire.play.classic.card.games.klondike.free.patience.garden,1,0.031198942257623194,0.0,0.031198942257623194
st.ows.checkers,13,2.512870663431999,0.27312138875874425,0.193297743340923
st.ows.chess,9,1.1201592540495247,0.14002843675987767,0.12446213933883607
studio.tg.rescue.cop,4,3.60401094246796,1.442685347597639,0.90100273561699
sudoku.puzzle.classic.math.games.train.brain,2,0.00206633,0.001033165,0.001033165
tower.defense.ant.conquer.games,1,0.23295780552181472,0.0,0.23295780552181472
tr.com.apps.drill.and.collect,4,0.39707501826758196,0.16864408413501605,0.09926875456689549
tr.com.apps.fashion.battle,1,0.0006209439974335408,0.0,0.0006209439974335408
traffic.car.jam.escape.parking.puzzle.race,1,0.034228212752644996,0.0,0.034228212752644996
traffic.parking.jam.escape.car3d.games,2,0.03828940399317453,0.019144701996587264,0.019144701996587264
trivia.master.question.quiz.answer.crack.star.millionaire.free.knowledge,17,1.2106117827741052,0.08107597283052931,0.07121245781024148
ttg.woodscrew.puzzle.wood.nuts.bolts,1,0.0027141619104,0.0,0.0027141619104
uk.co.aifactory.heartsfree,30,0.8480116688632213,0.03589962495037598,0.028267055628774043
us.current.android,1,1.0859519691882482,0.0,1.0859519691882482
water.sort.color.puzzle.offline.games,1,0.3000053598748489,0.0,0.3000053598748489
water.sort.puzzle.color.sorting.games,2,0.0366284096011556,0.013161129657720656,0.0183142048005778
wild.west.sniper,3,1.4420028762957917,0.08518772665751914,0.4806676254319306
wood.block.crush.adventure.puzzle.games,3,0.01938350190869028,0.006167981559081762,0.00646116730289676
wood.block.jigsaw.puzzle.android,2,0.0,0.0,0.0
wool.thread.sort.match.frenzy.color,1,0.0,0.0,0.0
word.bubble.pop.parts.combine.guess.find.swipe.crush.scrabble.puzzle.game,1,0.0389766962010915,0.0,0.0389766962010915
word.connect.free,6,0.0,0.0,0.0
word.search.cross.games,1,0.0,0.0,0.0
words.puzzle.wordgame.free.connect,108,0.7706500721043326,0.03744650805881715,0.0071356488157808574
wsjourney.word.puzzle,1,0.0017885398709106448,0.0,0.0017885398709106448
www.onlycar.supercarjumping,1,0.007358820191514586,0.0,0.007358820191514586
